Origin,Destination,Distance,Time
43,105,180,30
43,106,790,135
43,107,575,104
43,108,400,72
43,109,220,36
43,110,220,36
43,111,876,155
43,112,1066,190
43,113,631,109
43,114,490,89
43,115,802,142
43,116,466,80
43,117,374,65
43,118,840,150
43,119,380,69
43,120,461,80
43,121,683,123
43,122,735,128
43,123,1237,213
43,124,1062,216
43,125,1023,182
43,126,349,61
43,127,927,163
43,128,309,55
43,129,461,80
43,130,745,129
44,1,918,160
44,2,296,49
44,3,296,49
44,4,321,58
44,5,872,145
44,6,872,145
44,7,241,43
44,8,515,89
44,9,815,145
44,10,439,72
44,11,439,72
44,12,949,166
44,13,406,72
44,14,489,80
44,15,241,43
44,16,374,63
44,17,897,151
44,18,983,171
44,19,764,129
44,20,605,102
44,21,699,116
44,22,589,107
44,23,743,132
44,24,601,106
44,25,540,89
44,26,650,115
44,27,586,96
44,28,354,60
44,29,579,98
44,30,968,165
44,31,619,109
44,32,855,143
44,33,750,125
44,34,514,85
44,35,711,126
44,36,1662,356
44,37,712,122
44,38,434,72
44,39,742,127
44,40,1079,184
44,41,516,89
44,42,457,75
44,43,500,87
44,45,1093,187
44,46,1093,187
44,47,507,85
44,48,460,77
44,49,349,57
44,50,575,99
44,51,450,77
44,52,711,119
44,53,986,174
44,54,2167,426
44,55,456,80
44,56,1226,212
44,57,550,95
44,58,621,108
44,59,613,106
44,60,2222,435
44,61,550,93
44,62,666,118
44,63,897,151
44,64,380,63
44,65,728,125
44,66,728,125
44,67,460,76
44,68,707,118
44,69,495,88
44,70,436,72
44,71,844,215
44,72,644,114
44,73,601,104
44,74,571,102
44,75,523,87
44,76,636,105
44,77,1654,336
44,78,1654,336
44,79,474,79
44,80,2133,420
44,81,764,133
44,82,467,77
44,83,967,167
44,84,485,86
44,85,773,137
44,86,786,204
44,87,764,133
44,88,1187,203
44,89,725,129
44,90,983,171
44,91,1144,257
44,92,406,67
44,93,864,148
44,94,1436,241
44,95,709,118
44,96,669,113
44,97,827,139
44,98,443,76
44,99,778,130
44,100,1570,342
44,101,737,124
44,102,513,86
44,103,706,121
44,104,660,114
44,105,680,117
44,106,858,143
44,107,644,114
44,108,376,62
44,109,615,103
44,110,615,103
44,111,728,125
44,112,917,160
44,113,699,116
44,114,190,34
44,115,654,112
44,116,535,88
44,117,443,73
44,118,618,112
44,119,690,116
44,120,530,87
44,121,383,68
44,122,803,135
44,123,1737,300
44,124,648,139
44,125,875,152
44,126,417,68
44,127,996,170
44,128,808,142
44,129,530,87
44,130,813,136
45,1,1154,231
45,2,1345,234
45,3,1345,234
45,4,866,153
45,5,1945,335
45,6,1945,335
45,7,853,152
45,8,1196,207
45,9,376,66
45,10,1512,262
45,11,1512,262
45,12,902,154
45,13,688,122
45,14,1321,230
45,15,853,152
45,16,1268,220
45,17,1970,341
45,18,935,159
45,19,1838,319
45,20,1833,317
45,21,1772,306
45,22,668,119
45,23,492,85
45,24,590,103
45,25,1376,240
45,26,541,94
45,27,1659,286
45,28,1287,224
45,29,1807,313
45,30,2041,355
45,31,572,100
45,32,1928,333
45,33,1823,315
45,34,1281,223
45,35,384,68
45,36,998,238
45,37,2002,349
45,38,1344,259
45,39,2032,354
45,40,999,169
45,41,1056,213
45,42,1530,265
45,43,1142,197
45,44,1107,198
45,46,0,0
45,47,1580,276
45,48,1315,230
45,49,1422,247
45,50,1261,247
45,51,1191,207
45,52,1785,309
45,53,654,112
45,54,1670,333
45,55,709,124
45,56,1146,197
45,57,998,203
45,58,1307,256
45,59,1299,254
45,60,1615,323
45,61,1376,264
45,62,428,76
45,63,1970,341
45,64,1395,245
45,65,2018,352
45,66,2018,352
45,67,1369,263
45,68,1781,308
45,69,822,146
45,70,1345,259
45,71,1175,276
45,72,547,96
45,73,1287,252
45,74,527,93
45,75,1596,277
45,76,1709,295
45,77,1607,324
45,78,1607,324
45,79,1301,228
45,80,1703,339
45,81,1450,281
45,82,1540,267
45,83,127,22
45,84,812,144
45,85,418,73
45,86,1117,265
45,87,1450,281
45,88,1140,191
45,89,466,81
45,90,935,159
45,91,677,174
45,92,1479,258
45,93,1886,328
45,94,1388,229
45,95,1782,308
45,96,1742,303
45,97,1900,329
45,98,1252,219
45,99,1851,320
45,100,906,224
45,101,1810,314
45,102,1422,273
45,103,1221,210
45,104,1175,203
45,105,1195,206
45,106,1931,333
45,107,547,96
45,108,1372,265
45,109,1235,212
45,110,1235,212
45,111,2018,352
45,112,1201,239
45,113,1772,306
45,114,904,162
45,115,1944,339
45,116,1608,278
45,117,1516,263
45,118,639,113
45,119,1522,266
45,120,1603,277
45,121,712,127
45,122,1876,325
45,123,1053,179
45,124,979,200
45,125,1197,238
45,126,1490,258
45,127,2069,360
45,128,833,143
45,129,1603,277
45,130,1886,326
46,1,1154,231
46,2,1345,234
46,3,1345,234
46,4,866,153
46,5,1945,335
46,6,1945,335
46,7,853,152
46,8,1196,207
46,9,376,66
46,10,1512,262
46,11,1512,262
46,12,902,154
46,13,688,122
46,14,1321,230
46,15,853,152
46,16,1268,220
46,17,1970,341
46,18,935,159
46,19,1838,319
46,20,1833,317
46,21,1772,306
46,22,668,119
46,23,492,85
46,24,590,103
46,25,1376,240
46,26,541,94
46,27,1659,286
46,28,1287,224
46,29,1807,313
46,30,2041,355
46,31,572,100
46,32,1928,333
46,33,1823,315
46,34,1281,223
46,35,384,68
46,36,998,238
46,37,2002,349
46,38,1344,259
46,39,2032,354
46,40,999,169
46,41,1056,213
46,42,1530,265
46,43,1142,197
46,44,1107,198
46,45,0,0
46,47,1580,276
46,48,1315,230
46,49,1422,247
46,50,1261,247
46,51,1191,207
46,52,1785,309
46,53,654,112
46,54,1670,333
46,55,709,124
46,56,1146,197
46,57,998,203
46,58,1307,256
46,59,1299,254
46,60,1615,323
46,61,1376,264
46,62,428,76
46,63,1970,341
46,64,1395,245
46,65,2018,352
46,66,2018,352
46,67,1369,263
46,68,1781,308
46,69,822,146
46,70,1345,259
46,71,1175,276
46,72,547,96
46,73,1287,252
46,74,527,93
46,75,1596,277
46,76,1709,295
46,77,1607,324
46,78,1607,324
46,79,1301,228
46,80,1703,339
46,81,1450,281
46,82,1540,267
46,83,127,22
46,84,812,144
46,85,418,73
46,86,1117,265
46,87,1450,281
46,88,1140,191
46,89,466,81
46,90,935,159
46,91,677,174
46,92,1479,258
46,93,1886,328
46,94,1388,229
46,95,1782,308
46,96,1742,303
46,97,1900,329
46,98,1252,219
46,99,1851,320
46,100,906,224
46,101,1810,314
46,102,1422,273
46,103,1221,210
46,104,1175,203
46,105,1195,206
46,106,1931,333
46,107,547,96
46,108,1372,265
46,109,1235,212
46,110,1235,212
46,111,2018,352
46,112,1201,239
46,113,1772,306
46,114,904,162
46,115,1944,339
46,116,1608,278
46,117,1516,263
46,118,639,113
46,119,1522,266
46,120,1603,277
46,121,712,127
46,122,1876,325
46,123,1053,179
46,124,979,200
46,125,1197,238
46,126,1490,258
46,127,2069,360
46,128,833,143
46,129,1603,277
46,130,1886,326
47,1,831,147
47,2,235,42
47,3,235,42
47,4,628,112
47,5,461,78
47,6,461,78
47,7,548,97
47,8,454,82
47,9,1204,216
47,10,185,29
47,11,185,29
47,12,888,159
47,13,713,126
47,14,302,52
47,15,548,97
47,16,313,56
47,17,593,101
47,18,922,164
47,19,461,79
47,20,456,77
47,21,395,66
47,22,897,161
47,23,1088,195
47,24,971,176
47,25,229,39
47,26,1020,185
47,27,282,46
47,28,293,53
47,29,430,73
47,30,679,117
47,31,989,179
47,32,445,76
47,33,446,75
47,34,327,57
47,35,1018,180
47,36,1841,390
47,37,625,109
47,38,308,55
47,39,655,114
47,40,1450,253
47,41,566,101
47,42,167,26
47,43,439,80
47,44,494,88
47,45,1580,277
47,46,1580,277
47,48,273,49
47,49,275,45
47,50,509,90
47,51,389,70
47,52,408,69
47,53,925,167
47,54,2106,419
47,55,852,154
47,56,1597,281
47,57,625,111
47,58,555,99
47,59,547,97
47,60,2161,428
47,61,247,43
47,62,973,172
47,63,593,101
47,64,193,35
47,65,641,112
47,66,641,112
47,67,253,44
47,68,404,68
47,69,803,142
47,70,277,48
47,71,1001,234
47,72,1014,184
47,73,535,95
47,74,878,156
47,75,101,17
47,76,332,55
47,77,1593,329
47,78,1593,329
47,79,287,51
47,80,2072,413
47,81,860,150
47,82,163,27
47,83,1454,257
47,84,792,140
47,85,1161,208
47,86,943,223
47,87,860,150
47,88,1126,196
47,89,1113,200
47,90,922,164
47,91,1701,359
47,92,219,39
47,93,368,64
47,94,1375,234
47,95,405,68
47,96,223,39
47,97,415,72
47,98,382,69
47,99,386,67
47,100,1749,376
47,101,291,50
47,102,484,83
47,103,446,76
47,104,492,84
47,105,472,80
47,106,554,93
47,107,1014,184
47,108,336,59
47,109,430,73
47,110,430,73
47,111,641,112
47,112,831,147
47,113,395,66
47,114,497,88
47,115,567,99
47,116,231,38
47,117,181,29
47,118,926,166
47,119,375,65
47,120,226,37
47,121,690,122
47,122,391,68
47,123,1676,293
47,124,827,173
47,125,788,139
47,126,207,33
47,127,706,122
47,128,747,135
47,129,226,37
47,130,401,69
48,1,1072,189
48,2,209,36
48,3,209,36
48,4,581,103
48,5,810,137
48,6,810,137
48,7,501,88
48,8,97,17
48,9,939,168
48,10,376,64
48,11,376,64
48,12,623,111
48,13,666,117
48,14,108,18
48,15,501,88
48,16,132,22
48,17,835,143
48,18,657,116
48,19,702,121
48,20,697,119
48,21,637,108
48,22,850,152
48,23,823,147
48,24,706,128
48,25,163,28
48,26,755,137
48,27,523,88
48,28,152,26
48,29,671,115
48,30,941,164
48,31,724,131
48,32,793,135
48,33,688,117
48,34,67,11
48,35,1148,206
48,36,1756,375
48,37,866,151
48,38,418,72
48,39,896,156
48,40,1185,205
48,41,807,143
48,42,394,67
48,43,174,32
48,44,447,79
48,45,1315,229
48,46,1315,229
48,47,273,48
48,49,287,49
48,50,750,132
48,51,125,22
48,52,649,111
48,53,660,119
48,54,1841,371
48,55,587,106
48,56,1332,233
48,57,866,153
48,58,796,141
48,59,788,139
48,60,1896,380
48,61,488,85
48,62,926,163
48,63,835,143
48,64,80,15
48,65,882,154
48,66,882,154
48,67,494,86
48,68,645,110
48,69,756,133
48,70,518,90
48,71,1242,276
48,72,749,136
48,73,776,137
48,74,831,147
48,75,460,79
48,76,574,97
48,77,1328,281
48,78,1328,281
48,79,14,2
48,80,1807,365
48,81,1101,192
48,82,404,69
48,83,1189,209
48,84,745,131
48,85,896,160
48,86,1184,265
48,87,1101,192
48,88,861,148
48,89,848,152
48,90,657,116
48,91,1436,311
48,92,117,22
48,93,630,111
48,94,1110,186
48,95,647,110
48,96,606,105
48,97,765,131
48,98,63,11
48,99,716,122
48,100,1664,361
48,101,674,116
48,102,497,86
48,103,173,27
48,104,219,35
48,105,199,31
48,106,796,135
48,107,749,136
48,108,360,62
48,109,157,24
48,110,157,24
48,111,882,154
48,112,1072,189
48,113,637,108
48,114,450,79
48,115,808,141
48,116,472,80
48,117,381,65
48,118,879,157
48,119,309,54
48,120,468,79
48,121,643,113
48,122,741,127
48,123,1411,245
48,124,1068,215
48,125,1029,181
48,126,355,60
48,127,968,169
48,128,482,87
48,129,468,79
48,130,751,128
49,1,785,140
49,2,77,14
49,3,77,14
49,4,470,85
49,5,523,88
49,6,523,88
49,7,390,70
49,8,296,54
49,9,1046,188
49,10,90,15
49,11,90,15
49,12,730,130
49,13,555,99
49,14,270,46
49,15,390,70
49,16,155,28
49,17,548,94
49,18,764,136
49,19,415,72
49,20,410,70
49,21,350,59
49,22,739,134
49,23,930,167
49,24,813,148
49,25,321,55
49,26,862,157
49,27,237,39
49,28,135,24
49,29,384,66
49,30,619,108
49,31,831,151
49,32,506,86
49,33,401,68
49,34,381,70
49,35,860,153
49,36,1863,395
49,37,579,102
49,38,262,48
49,39,609,107
49,40,1292,225
49,41,520,94
49,42,108,18
49,43,281,51
49,44,336,61
49,45,1422,249
49,46,1422,249
49,47,275,48
49,48,287,52
49,50,463,83
49,51,231,42
49,52,362,62
49,53,767,139
49,54,1948,391
49,55,694,126
49,56,1439,253
49,57,579,104
49,58,509,92
49,59,501,90
49,60,2003,400
49,61,201,36
49,62,815,145
49,63,548,94
49,64,161,29
49,65,595,105
49,66,595,105
49,67,207,37
49,68,358,61
49,69,645,115
49,70,231,41
49,71,955,227
49,72,856,156
49,73,489,88
49,74,720,129
49,75,174,30
49,76,287,48
49,77,1435,301
49,78,1435,301
49,79,273,50
49,80,1914,385
49,81,814,143
49,82,118,20
49,83,1296,229
49,84,634,113
49,85,1003,180
49,86,897,216
49,87,814,143
49,88,968,168
49,89,955,172
49,90,764,136
49,91,1543,331
49,92,187,33
49,93,464,81
49,94,1217,206
49,95,360,61
49,96,320,56
49,97,478,82
49,98,224,41
49,99,429,73
49,100,1771,381
49,101,388,67
49,102,438,76
49,103,487,86
49,104,441,79
49,105,461,82
49,106,509,86
49,107,856,156
49,108,249,44
49,109,396,68
49,110,396,68
49,111,595,105
49,112,785,140
49,113,350,59
49,114,339,61
49,115,521,92
49,116,186,31
49,117,94,16
49,118,768,139
49,119,471,82
49,120,181,30
49,121,532,95
49,122,454,78
49,123,1518,265
49,124,781,166
49,125,742,132
49,126,68,11
49,127,647,113
49,128,589,106
49,129,181,30
49,130,464,79
50,1,243,46
50,2,541,93
50,3,541,93
50,4,696,122
50,5,710,119
50,6,710,119
50,7,479,87
50,8,759,133
50,9,1044,186
50,10,374,63
50,11,374,63
50,12,1193,210
50,13,495,91
50,14,588,99
50,15,479,87
50,16,618,107
50,17,735,125
50,18,1227,215
50,19,602,103
50,20,402,69
50,21,537,90
50,22,551,101
50,23,1393,246
50,24,771,138
50,25,639,108
50,26,820,147
50,27,423,70
50,28,598,104
50,29,375,65
50,30,806,139
50,31,789,141
50,32,693,117
50,33,588,99
50,34,844,149
50,35,835,150
50,36,1480,327
50,37,508,89
50,38,231,39
50,39,538,94
50,40,1755,304
50,41,205,38
50,42,356,60
50,43,744,131
50,44,562,98
50,45,1218,211
50,46,1218,211
50,47,509,89
50,48,750,131
50,49,463,79
50,51,695,121
50,52,385,67
50,53,1230,218
50,54,2411,470
50,55,746,132
50,56,1902,332
50,57,263,48
50,58,46,8
50,59,38,7
50,60,2466,479
50,61,263,44
50,62,791,142
50,63,735,125
50,64,479,82
50,65,524,92
50,66,524,92
50,67,256,43
50,68,389,68
50,69,397,74
50,70,232,39
50,71,413,133
50,72,814,146
50,73,27,5
50,74,692,125
50,75,408,71
50,76,474,79
50,77,1898,380
50,78,1898,380
50,79,736,129
50,80,2377,464
50,81,189,34
50,82,346,58
50,83,1092,191
50,84,407,75
50,85,1087,193
50,86,355,122
50,87,189,34
50,88,1431,247
50,89,1418,251
50,90,1227,215
50,91,1159,281
50,92,505,86
50,93,698,122
50,94,1680,285
50,95,547,92
50,96,554,97
50,97,665,113
50,98,687,120
50,99,616,104
50,100,1388,313
50,101,622,108
50,102,309,53
50,103,950,165
50,104,904,158
50,105,924,161
50,106,696,117
50,107,814,146
50,108,259,45
50,109,859,147
50,110,859,147
50,111,524,92
50,112,243,46
50,113,537,90
50,114,565,98
50,115,450,79
50,116,372,62
50,117,369,63
50,118,580,106
50,119,789,135
50,120,368,61
50,121,472,87
50,122,641,109
50,123,1981,344
50,124,466,110
50,125,200,38
50,126,395,67
50,127,834,144
50,128,1052,186
50,129,368,61
50,130,651,110
51,1,1017,180
51,2,154,27
51,3,154,27
51,4,571,103
51,5,754,128
51,6,754,128
51,7,491,88
51,8,65,12
51,9,815,146
51,10,321,55
51,11,321,55
51,12,499,88
51,13,656,117
51,14,190,35
51,15,491,88
51,16,77,14
51,17,779,134
51,18,532,94
51,19,647,112
51,20,642,110
51,21,581,99
51,22,840,152
51,23,699,125
51,24,581,106
51,25,245,45
51,26,630,115
51,27,468,80
51,28,96,17
51,29,616,106
51,30,850,148
51,31,599,109
51,32,737,126
51,33,632,108
51,34,150,28
51,35,1024,184
51,36,1632,353
51,37,811,142
51,38,494,88
51,39,841,147
51,40,1061,183
51,41,752,134
51,42,339,58
51,43,49,9
51,44,437,79
51,45,1191,207
51,46,1191,207
51,47,389,69
51,48,125,23
51,49,231,40
51,50,695,123
51,52,594,102
51,53,536,97
51,54,1717,349
51,55,462,84
51,56,1208,211
51,57,811,144
51,58,741,132
51,59,733,130
51,60,1772,358
51,61,433,76
51,62,896,161
51,63,779,134
51,64,205,38
51,65,827,145
51,66,827,145
51,67,439,77
51,68,590,101
51,69,746,133
51,70,463,81
51,71,1187,267
51,72,624,114
51,73,721,128
51,74,801,145
51,75,405,70
51,76,518,88
51,77,1204,259
51,78,1204,259
51,79,111,21
51,80,1683,343
51,81,1046,183
51,82,349,60
51,83,1065,187
51,84,735,131
51,85,772,138
51,86,1129,256
51,87,1046,183
51,88,736,126
51,89,724,130
51,90,532,94
51,91,1312,289
51,92,288,51
51,93,695,121
51,94,985,164
51,95,591,101
51,96,551,96
51,97,709,122
51,98,62,12
51,99,660,113
51,100,1540,339
51,101,619,107
51,102,670,116
51,103,256,44
51,104,210,37
51,105,230,40
51,106,740,126
51,107,624,114
51,108,350,62
51,109,270,46
51,110,270,46
51,111,827,145
51,112,1017,180
51,113,581,99
51,114,440,79
51,115,753,132
51,116,417,71
51,117,325,56
51,118,869,157
51,119,391,71
51,120,412,70
51,121,633,113
51,122,685,118
51,123,1286,223
51,124,1013,206
51,125,974,172
51,126,300,52
51,127,878,153
51,128,358,64
51,129,412,70
51,130,695,119
52,1,361,66
52,2,440,75
52,3,440,75
52,4,832,146
52,5,353,58
52,6,353,58
52,7,752,131
52,8,659,115
52,9,1409,249
52,10,273,45
52,11,273,45
52,12,1092,192
52,13,917,160
52,14,632,107
52,15,752,131
52,16,517,89
52,17,378,64
52,18,1126,197
52,19,245,42
52,20,48,8
52,21,180,29
52,22,788,143
52,23,1293,228
52,24,1175,209
52,25,683,116
52,26,1224,218
52,27,126,19
52,28,497,86
52,29,22,4
52,30,449,78
52,31,1193,212
52,32,336,56
52,33,231,38
52,34,744,131
52,35,1222,214
52,36,1734,373
52,37,155,28
52,38,155,27
52,39,185,33
52,40,1655,286
52,41,442,80
52,42,255,42
52,43,643,113
52,44,698,122
52,45,1785,310
52,46,1785,310
52,47,408,71
52,48,649,113
52,49,362,61
52,50,382,69
52,51,594,103
52,53,1130,200
52,54,2310,452
52,55,1056,187
52,56,1802,314
52,57,500,90
52,58,336,60
52,59,344,62
52,60,2365,461
52,61,287,49
52,62,1177,206
52,63,377,64
52,64,523,90
52,65,171,31
52,66,171,31
52,67,293,50
52,68,4,1
52,69,634,116
52,70,185,34
52,71,531,153
52,72,1218,217
52,73,356,64
52,74,1082,190
52,75,307,53
52,76,117,18
52,77,1797,362
52,78,1797,362
52,79,635,111
52,80,2276,446
52,81,390,69
52,82,245,40
52,83,1659,290
52,84,644,117
52,85,1366,241
52,86,473,142
52,87,390,69
52,88,1330,229
52,89,1318,233
52,90,1126,197
52,91,1413,327
52,92,549,94
52,93,451,78
52,94,1579,267
52,95,190,31
52,96,421,73
52,97,308,52
52,98,586,102
52,99,259,43
52,100,1642,359
52,101,354,60
52,102,76,14
52,103,849,147
52,104,803,140
52,105,823,143
52,106,339,56
52,107,1218,217
52,108,213,38
52,109,758,129
52,110,758,129
52,111,171,31
52,112,360,66
52,113,180,29
52,114,701,122
52,115,97,18
52,116,177,28
52,117,269,45
52,118,817,148
52,119,833,143
52,120,181,29
52,121,894,156
52,122,284,48
52,123,1880,326
52,124,703,152
52,125,318,58
52,126,294,49
52,127,477,83
52,128,951,168
52,129,181,29
52,130,294,49
53,1,1553,275
53,2,690,122
53,3,690,122
53,4,447,78
53,5,1290,223
53,6,1290,223
53,7,599,105
53,8,541,95
53,9,279,49
53,10,857,150
53,11,857,150
53,12,247,42
53,13,564,98
53,14,666,118
53,15,599,105
53,16,613,108
53,17,1315,229
53,18,280,47
53,19,1183,207
53,20,1178,205
53,21,1117,194
53,22,772,138
53,23,163,28
53,24,304,54
53,25,721,128
53,26,255,45
53,27,1004,174
53,28,632,112
53,29,1152,201
53,30,1386,243
53,31,286,51
53,32,1273,221
53,33,1168,203
53,34,626,111
53,35,488,87
53,36,1096,256
53,37,1347,237
53,38,944,167
53,39,1377,242
53,40,525,86
53,41,805,139
53,42,875,153
53,43,487,85
53,44,973,174
53,45,654,110
53,46,654,110
53,47,925,164
53,48,660,118
53,49,767,135
53,50,1230,218
53,51,536,95
53,52,1130,197
53,54,1465,302
53,55,263,45
53,56,672,114
53,57,839,145
53,58,1276,227
53,59,1268,225
53,60,1520,311
53,61,968,171
53,62,532,95
53,63,1315,229
53,64,740,133
53,65,1363,240
53,66,1363,240
53,67,974,172
53,68,1126,196
53,69,785,138
53,70,998,176
53,71,1723,362
53,72,261,47
53,73,1256,223
53,74,631,112
53,75,941,165
53,76,1054,183
53,77,952,212
53,78,952,212
53,79,646,116
53,80,1431,296
53,81,1582,278
53,82,885,155
53,83,528,90
53,84,775,136
53,85,236,42
53,86,1665,351
53,87,1582,278
53,88,485,79
53,89,188,33
53,90,280,47
53,91,775,192
53,92,824,146
53,93,1231,216
53,94,733,117
53,95,1127,196
53,96,1087,191
53,97,1245,217
53,98,597,107
53,99,1196,208
53,100,1004,242
53,101,1155,202
53,102,1023,181
53,103,566,98
53,104,520,91
53,105,540,94
53,106,1276,221
53,107,261,47
53,108,886,157
53,109,580,100
53,110,580,100
53,111,1363,240
53,112,1553,275
53,113,1117,194
53,114,651,115
53,115,1289,227
53,116,953,166
53,117,861,151
53,118,743,132
53,119,867,154
53,120,948,165
53,121,587,103
53,122,1221,213
53,123,579,96
53,124,1139,228
53,125,1510,267
53,126,835,146
53,127,1414,248
53,128,178,31
53,129,948,165
53,130,1231,214
54,1,2497,447
54,2,1875,389
54,3,1875,389
54,4,1929,400
54,5,2475,490
54,6,2475,490
54,7,2212,450
54,8,1726,362
54,9,1766,317
54,10,2042,417
54,11,2042,417
54,12,1222,273
54,13,1731,365
54,14,1851,385
54,15,2212,450
54,16,1797,375
54,17,2500,496
54,18,1188,267
54,19,2367,474
54,20,2362,472
54,21,2302,461
54,22,1711,362
54,23,1882,336
54,24,1980,354
54,25,1906,395
54,26,1931,345
54,27,2189,441
54,28,1817,379
54,29,2336,468
54,30,2571,510
54,31,1962,351
54,32,2458,488
54,33,2353,470
54,34,1811,378
54,35,1427,311
54,36,566,99
54,37,2531,504
54,38,2129,434
54,39,2561,509
54,40,1267,228
54,41,2398,429
54,42,2060,420
54,43,1671,352
54,44,2158,441
54,45,1390,251
54,46,1390,251
54,47,2110,431
54,48,1845,385
54,49,1952,402
54,50,2603,463
54,51,1721,362
54,52,2314,464
54,53,1469,317
54,55,1746,367
54,56,1433,257
54,57,2340,419
54,58,2649,472
54,59,2641,470
54,60,55,9
54,61,2153,438
54,62,1471,319
54,63,2500,496
54,64,1925,400
54,65,2547,507
54,66,2547,507
54,67,2159,439
54,68,2310,463
54,69,2290,411
54,70,2183,443
54,71,2033,391
54,72,1937,347
54,73,2629,468
54,74,1570,336
54,75,2126,432
54,76,2239,450
54,77,513,91
54,78,513,91
54,79,1831,383
54,80,33,6
54,81,2792,497
54,82,2070,422
54,83,1517,273
54,84,2300,412
54,85,1808,324
54,86,2091,402
54,87,2792,497
54,88,984,230
54,89,1856,332
54,90,1188,267
54,91,1233,221
54,92,2009,413
54,93,2416,483
54,94,735,185
54,95,2312,463
54,96,2272,458
54,97,2430,484
54,98,1782,374
54,99,2381,475
54,100,660,117
54,101,2340,469
54,102,2208,448
54,103,1751,365
54,104,1705,358
54,105,1725,361
54,106,2461,488
54,107,1937,347
54,108,2071,424
54,109,1765,367
54,110,1765,367
54,111,2547,507
54,112,2544,455
54,113,2302,461
54,114,2161,441
54,115,2473,494
54,116,2138,433
54,117,2046,418
54,118,1682,356
54,119,2052,421
54,120,2133,432
54,121,1755,370
54,122,2406,480
54,123,1213,218
54,124,2322,416
54,125,2540,454
54,126,2020,413
54,127,2599,515
54,128,1363,298
54,129,2133,432
54,130,2416,481
55,1,1479,261
55,2,616,108
55,3,616,108
55,4,183,33
55,5,1217,209
55,6,1217,209
55,7,335,60
55,8,468,81
55,9,333,61
55,10,783,136
55,11,783,136
55,12,524,91
55,13,301,53
55,14,593,104
55,15,335,60
55,16,539,94
55,17,1242,215
55,18,558,96
55,19,1109,193
55,20,1104,191
55,21,1044,180
55,22,456,82
55,23,259,46
55,24,119,22
55,25,648,114
55,26,168,31
55,27,930,160
55,28,559,98
55,29,1078,187
55,30,1313,229
55,31,137,25
55,32,1200,207
55,33,1095,189
55,34,553,97
55,35,479,85
55,36,1151,268
55,37,1273,223
55,38,871,153
55,39,1303,228
55,40,622,104
55,41,541,94
55,42,801,139
55,43,413,71
55,44,469,85
55,45,709,122
55,46,709,122
55,47,852,150
55,48,587,104
55,49,694,121
55,50,746,128
55,51,462,81
55,52,1056,183
55,53,263,46
55,54,1742,351
55,56,769,132
55,57,575,100
55,58,769,133
